hcid_ymd,redcap_data_access_group,hcid,wk_start_date,rdtp_u5,rdtp_a5,rdt_u5ntx,rdt_a5ntx,rdt_u5tx,rdt_a5tx,nordt_u5,nordt_a5,used,stk,dia_u5,dia_a5,pneu_u5,pneu_a5,mald_u5,mald_a5,mz_rdtp_u5,mz_rdtp_a5,mz_rdt_u5ntx,mz_rdt_a5ntx,mz_rdt_u5tx,mz_rdt_a5tx,mz_dia_u5,mz_dia_a5,mz_pneu_u5,mz_pneu_a5,mz_mald_u5,mz_mald_a5,weekly_sms_health_center_data_complete
10120160502,1__choma_district,101,5/2/2016,3,5,10,11,0,0,0,0,29,88,15,8,2,6,,,,,,,,,,,,,,,2
10120160509,1__choma_district,101,5/9/2016,0,21,5,28,0,0,0,0,54,88,15,13,2,0,,,,,,,,,,,,,,,2
10120160516,1__choma_district,101,5/16/2016,8,24,9,28,0,0,0,0,69,87,8,15,3,1,,,,,,,,,,,,,,,2
10120160523,1__choma_district,101,5/23/2016,5,8,6,14,0,0,0,0,33,84,12,21,5,3,,,,,,,,,,,,,,,2
10120160530,1__choma_district,101,5/30/2016,5,10,11,20,0,0,0,0,46,80,16,24,1,0,,,,,,,,,,,,,,,2
10120160606,1__choma_district,101,6/6/2016,3,17,13,17,0,0,0,0,50,78,10,8,3,7,,,,,,,,,,,,,,,2
10120160613,1__choma_district,101,6/13/2016,3,5,10,28,0,0,0,0,46,40,20,18,7,3,,,,,,,,,,,,,,,2
10120160620,1__choma_district,101,6/20/2016,0,1,3,15,0,0,0,0,19,40,11,15,0,0,,,,,,,,,,,,,,,2
10120160627,1__choma_district,101,6/27/2016,0,0,1,4,0,0,0,0,5,40,7,5,1,3,,,,,,,,,,,,,,,2
10120160704,1__choma_district,101,7/4/2016,0,0,3,7,0,0,0,0,10,40,10,7,2,4,,,,,,,,,,,,,,,2
10120160711,1__choma_district,101,7/11/2016,0,1,5,10,0,0,0,0,16,98,10,5,9,4,,,,,,,,,,,,,,,2
10120160718,1__choma_district,101,7/18/2016,1,1,3,10,0,0,0,0,15,87,15,13,4,5,,,,,,,,,,,,,,,2
10120160725,1__choma_district,101,7/25/2016,0,0,12,16,0,0,0,0,28,50,21,15,7,9,,,,,,,,,,,,,,,2
10120160801,1__choma_district,101,8/1/2016,0,0,15,29,0,0,0,0,44,40,18,20,3,7,,,,,,,,,,,,,,,2
10120160808,1__choma_district,101,8/8/2016,0,1,19,73,0,0,0,0,93,75,10,8,5,6,,,,,,,,,,,,,,,2
10120160815,1__choma_district,101,8/15/2016,0,1,5,10,0,0,0,0,16,3,4,5,5,9,,,,,,,,,,,,,,,2
10120160822,1__choma_district,101,8/22/2016,0,0,12,25,0,0,0,0,37,1,0,0,0,0,,,,,,,,,,,,,,,2
10120160829,1__choma_district,101,8/29/2016,0,0,7,8,0,0,0,0,15,2,7,2,0,0,,,,,,,,,,,,,,,2
10120160905,1__choma_district,101,9/5/2016,0,1,8,11,0,0,0,0,20,0,3,5,0,0,,,,,,,,,,,,,,,2
10120160912,1__choma_district,101,9/12/2016,0,0,0,0,0,0,0,0,0,0,2,5,0,0,,,,,,,,,,,,,,,2
10120160919,1__choma_district,101,9/19/2016,0,0,0,5,0,0,0,0,5,0,5,4,2,0,,,,,,,,,,,,,,,2
10120160926,1__choma_district,101,9/26/2016,0,1,7,19,0,0,0,0,27,2,5,8,0,0,,,,,,,,,,,,,,,2
10120161003,1__choma_district,101,10/3/2016,0,0,0,2,0,0,0,0,2,0,10,7,0,0,,,,,,,,,,,,,,,2
10120161010,1__choma_district,101,10/10/2016,0,0,3,6,0,0,0,0,9,0,7,10,1,0,,,,,,,,,,,,,,,2
10120161017,1__choma_district,101,10/17/2016,0,0,9,16,0,0,0,0,25,200,5,9,1,0,,,,,,,,,,,,,,,2
10120161024,1__choma_district,101,10/24/2016,0,0,7,9,0,0,0,0,16,200,9,13,0,0,,,,,,,,,,,,,,,2
10120161031,1__choma_district,101,10/31/2016,0,0,3,9,0,0,0,0,12,200,12,15,0,0,,,,,,,,,,,,,,,2
10120161107,1__choma_district,101,11/7/2016,0,0,4,10,0,0,0,0,14,200,7,0,0,0,,,,,,,,,,,,,,,2
10120161114,1__choma_district,101,11/14/2016,0,0,7,6,0,0,0,0,13,175,15,10,3,1,,,,,,,,,,,,,,,2
10120161121,1__choma_district,101,11/21/2016,0,0,5,7,0,0,0,0,12,100,10,8,0,2,,,,,,,,,,,,,,,2
10120161128,1__choma_district,101,11/28/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10120161205,1__choma_district,101,12/5/2016,0,0,15,9,0,0,0,0,24,200,15,6,2,0,,,,,,,,,,,,,,,2
10120161212,1__choma_district,101,12/12/2016,0,0,3,4,0,0,0,0,7,6,1,1,0,0,,,,,,,,,,,,,,,2
10120161219,1__choma_district,101,12/19/2016,0,0,4,9,0,0,0,0,13,16,6,5,0,0,,,,,,,,,,,,,,,2
10120161226,1__choma_district,101,12/26/2016,1,2,12,9,0,0,0,0,24,75,5,7,0,0,,,,,,,,,,,,,,,2
10120170102,1__choma_district,101,1/2/2017,0,0,10,13,0,0,0,0,23,50,10,12,1,0,,,,,,,,,,,,,,,2
10120170109,1__choma_district,101,1/9/2017,1,2,12,9,0,0,0,0,24,75,5,7,0,0,,,,,,,,,,,,,,,2
10120170116,1__choma_district,101,1/16/2017,0,2,7,11,0,0,0,0,20,50,14,16,0,0,,,,,,,,,,,,,,,2
10120170123,1__choma_district,101,1/23/2017,0,4,16,9,0,0,0,0,29,200,20,10,0,1,,,,,,,,,,,,,,,2
10120170130,1__choma_district,101,1/30/2017,1,2,9,14,0,0,0,0,26,50,12,8,2,0,,,,,,,,,,,,,,,2
10120170206,1__choma_district,101,2/6/2017,1,4,14,18,0,0,0,0,37,50,12,17,0,0,,,,,,,,,,,,,,,2
10120170213,1__choma_district,101,2/13/2017,0,0,14,22,0,0,0,0,36,75,7,12,0,0,,,,,,,,,,,,,,,2
10120170220,1__choma_district,101,2/20/2017,0,5,20,17,0,0,0,0,42,0,10,8,1,0,,,,,,,,,,,,,,,2
10120170227,1__choma_district,101,2/27/2017,0,3,25,19,0,0,0,0,47,50,18,15,0,0,,,,,,,,,,,,,,,2
10120170306,1__choma_district,101,3/6/2017,1,4,32,16,0,0,0,0,53,46,15,7,0,0,,,,,,,,,,,,,,,2
10220120416,1__choma_district,102,4/16/2012,0,0,3,2,0,0,0,0,5,12,4,3,0,0,,,,,,,,,,,,,,,2
10220120423,1__choma_district,102,4/23/2012,0,0,2,7,0,0,0,0,9,12,1,5,0,0,,,,,,,,,,,,,,,2
10220120430,1__choma_district,102,4/30/2012,0,0,2,4,0,0,0,0,6,11,2,8,0,0,,,,,,,,,,,,,,,2
10220120507,1__choma_district,102,5/7/2012,0,0,7,3,0,0,0,0,10,10,2,4,0,0,,,,,,,,,,,,,,,2
10220120514,1__choma_district,102,5/14/2012,0,0,2,2,0,0,0,0,4,8,1,2,0,0,,,,,,,,,,,,,,,2
10220120521,1__choma_district,102,5/21/2012,0,2,2,6,0,0,0,0,8,8,4,2,0,0,,,,,,,,,,,,,,,2
10220120528,1__choma_district,102,5/28/2012,0,0,2,6,0,0,0,0,8,8,2,5,0,0,,,,,,,,,,,,,,,2
10220120604,1__choma_district,102,6/4/2012,0,0,3,7,0,0,0,0,10,7,1,4,0,0,,,,,,,,,,,,,,,2
10220120611,1__choma_district,102,6/11/2012,0,0,3,4,0,0,0,0,7,6,3,4,0,0,,,,,,,,,,,,,,,2
10220120618,1__choma_district,102,6/18/2012,0,0,2,3,0,0,0,0,5,5,3,2,0,0,,,,,,,,,,,,,,,2
10220120625,1__choma_district,102,6/25/2012,0,0,2,4,0,0,0,0,6,5,3,3,0,0,,,,,,,,,,,,,,,2
10220120702,1__choma_district,102,7/2/2012,0,0,4,4,0,0,0,0,8,5,3,4,0,0,,,,,,,,,,,,,,,2
10220120709,1__choma_district,102,7/9/2012,0,0,2,4,0,0,0,0,6,5,9,2,0,0,,,,,,,,,,,,,,,2
10220120716,1__choma_district,102,7/16/2012,0,0,2,3,0,0,0,0,5,4,2,8,0,0,,,,,,,,,,,,,,,2
10220120723,1__choma_district,102,7/23/2012,0,0,3,4,0,0,0,0,7,4,4,1,0,0,,,,,,,,,,,,,,,2
10220120730,1__choma_district,102,7/30/2012,0,0,3,3,0,0,0,0,6,4,4,4,0,0,,,,,,,,,,,,,,,2
10220120806,1__choma_district,102,8/6/2012,0,0,2,3,0,0,0,0,5,3,7,2,0,0,,,,,,,,,,,,,,,2
10220120813,1__choma_district,102,8/13/2012,0,0,2,2,0,0,0,0,4,3,4,4,0,0,,,,,,,,,,,,,,,2
10220120820,1__choma_district,102,8/20/2012,0,0,7,2,0,0,0,0,9,3,7,5,0,0,,,,,,,,,,,,,,,2
10220120827,1__choma_district,102,8/27/2012,0,0,4,2,0,0,0,0,6,3,4,5,0,0,,,,,,,,,,,,,,,2
10220120903,1__choma_district,102,9/3/2012,0,0,3,3,0,0,0,0,6,3,3,5,0,0,,,,,,,,,,,,,,,2
10220120910,1__choma_district,102,9/10/2012,0,0,3,5,0,0,0,0,8,3,5,3,0,0,,,,,,,,,,,,,,,2
10220120917,1__choma_district,102,9/17/2012,0,0,5,2,0,0,0,0,7,2,15,7,0,0,,,,,,,,,,,,,,,2
10220120924,1__choma_district,102,9/24/2012,0,0,2,1,0,0,0,0,3,2,2,10,0,0,,,,,,,,,,,,,,,2
10220121001,1__choma_district,102,10/1/2012,0,0,1,3,0,0,0,0,4,2,3,0,0,0,,,,,,,,,,,,,,,2
10220121008,1__choma_district,102,10/8/2012,0,0,2,1,0,0,0,0,3,2,2,14,0,0,,,,,,,,,,,,,,,2
10220121015,1__choma_district,102,10/15/2012,0,0,3,2,0,0,0,0,5,2,3,2,0,0,,,,,,,,,,,,,,,2
10220121022,1__choma_district,102,10/22/2012,0,0,4,1,0,0,0,0,5,2,1,6,0,0,,,,,,,,,,,,,,,2
10220121029,1__choma_district,102,10/29/2012,0,0,2,2,0,0,0,0,4,2,1,6,0,0,,,,,,,,,,,,,,,2
10220121105,1__choma_district,102,11/5/2012,0,0,2,2,0,0,0,0,4,2,3,3,0,0,,,,,,,,,,,,,,,2
10220121112,1__choma_district,102,11/12/2012,0,0,3,3,0,0,0,0,6,5,1,15,0,0,,,,,,,,,,,,,,,2
10220121119,1__choma_district,102,11/19/2012,0,0,1,6,0,0,0,0,7,5,3,4,0,0,,,,,,,,,,,,,,,2
10220121126,1__choma_district,102,11/26/2012,0,0,1,2,0,0,0,0,3,5,5,0,0,0,,,,,,,,,,,,,,,2
10220121203,1__choma_district,102,12/3/2012,0,0,1,3,0,0,0,0,4,10,1,5,0,0,,,,,,,,,,,,,,,2
10220121210,1__choma_district,102,12/10/2012,0,0,2,2,0,0,0,0,4,9,1,3,0,0,,,,,,,,,,,,,,,2
10220121217,1__choma_district,102,12/17/2012,0,0,3,2,0,0,0,0,5,9,2,0,0,0,,,,,,,,,,,,,,,2
10220121224,1__choma_district,102,12/24/2012,0,0,1,2,0,0,0,0,3,9,2,3,0,0,,,,,,,,,,,,,,,2
10220121231,1__choma_district,102,12/31/2012,0,0,2,4,0,0,0,0,6,11,5,2,0,0,,,,,,,,,,,,,,,2
10220130107,1__choma_district,102,1/7/2013,0,0,2,2,0,0,0,0,4,11,4,10,0,0,,,,,,,,,,,,,,,2
10220130114,1__choma_district,102,1/14/2013,0,0,1,1,0,0,0,0,2,11,4,5,0,0,,,,,,,,,,,,,,,2
10220130121,1__choma_district,102,1/21/2013,0,0,2,2,0,0,0,0,4,11,3,4,0,0,,,,,,,,,,,,,,,2
10220130128,1__choma_district,102,1/28/2013,0,0,3,2,0,0,0,0,5,9,6,3,0,0,,,,,,,,,,,,,,,2
10220130204,1__choma_district,102,2/4/2013,0,0,2,3,0,0,0,0,5,9,4,6,0,0,,,,,,,,,,,,,,,2
10220130211,1__choma_district,102,2/11/2013,0,0,2,2,0,0,0,0,4,8,5,3,0,0,,,,,,,,,,,,,,,2
10220130218,1__choma_district,102,2/18/2013,0,3,2,1,0,0,0,0,6,8,3,6,0,0,,,,,,,,,,,,,,,2
10220130225,1__choma_district,102,2/25/2013,0,0,0,4,0,0,0,0,4,8,5,7,0,0,,,,,,,,,,,,,,,2
10220130304,1__choma_district,102,3/4/2013,0,0,2,2,0,0,0,0,4,8,4,1,0,0,,,,,,,,,,,,,,,2
10220130311,1__choma_district,102,3/11/2013,0,0,2,3,0,0,0,0,5,8,5,12,0,0,,,,,,,,,,,,,,,2
10220130318,1__choma_district,102,3/18/2013,0,0,2,1,0,0,0,0,3,8,1,0,0,0,,,,,,,,,,,,,,,2
10220130325,1__choma_district,102,3/25/2013,0,0,1,4,0,0,0,0,5,8,5,7,5,0,,,,,,,,,,,,,,,2
10220130401,1__choma_district,102,4/1/2013,0,0,1,3,0,0,0,0,4,8,10,5,0,0,,,,,,,,,,,,,,,2
10220130408,1__choma_district,102,4/8/2013,0,0,3,4,0,0,0,0,7,8,9,11,0,0,,,,,,,,,,,,,,,2
10220130415,1__choma_district,102,4/15/2013,1,2,2,1,0,0,0,0,6,7,8,4,0,0,,,,,,,,,,,,,,,2
10220130422,1__choma_district,102,4/22/2013,0,0,4,1,0,0,0,0,5,7,6,8,0,0,,,,,,,,,,,,,,,2
10220130429,1__choma_district,102,4/29/2013,0,1,3,1,0,0,0,0,5,7,2,8,0,0,,,,,,,,,,,,,,,2
10220130506,1__choma_district,102,5/6/2013,0,1,1,3,0,0,0,0,5,7,3,5,0,0,,,,,,,,,,,,,,,2
10220130513,1__choma_district,102,5/13/2013,0,1,0,5,0,0,0,0,6,7,2,7,0,0,,,,,,,,,,,,,,,2
10220130520,1__choma_district,102,5/20/2013,0,0,3,6,0,0,0,0,9,6,2,3,0,0,,,,,,,,,,,,,,,2
10220130527,1__choma_district,102,5/27/2013,0,0,1,6,0,0,0,0,7,6,6,4,0,0,,,,,,,,,,,,,,,2
10220130603,1__choma_district,102,6/3/2013,0,0,2,2,0,0,0,0,4,6,3,7,0,0,,,,,,,,,,,,,,,2
10220130610,1__choma_district,102,6/10/2013,0,0,4,2,0,0,0,0,6,5,3,4,0,0,,,,,,,,,,,,,,,2
10220130617,1__choma_district,102,6/17/2013,0,0,1,2,0,0,0,0,3,6,0,0,0,0,,,,,,,,,,,,,,,2
10220130624,1__choma_district,102,6/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2
10220130701,1__choma_district,102,7/1/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2
10220130708,1__choma_district,102,7/8/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2
10220130715,1__choma_district,102,7/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2
10220130722,1__choma_district,102,7/22/2013,0,1,13,10,0,0,0,0,24,5,6,5,0,0,,,,,,,,,,,,,,,2
10220130729,1__choma_district,102,7/29/2013,0,0,2,2,0,0,0,0,4,5,3,2,0,0,,,,,,,,,,,,,,,2
10220130805,1__choma_district,102,8/5/2013,0,0,3,3,0,0,0,0,6,5,6,8,0,0,,,,,,,,,,,,,,,2
10220130812,1__choma_district,102,8/12/2013,0,0,4,3,0,0,0,0,7,3,14,9,0,0,,,,,,,,,,,,,,,2
10220130819,1__choma_district,102,8/19/2013,0,0,2,1,0,0,0,0,3,3,4,8,0,0,,,,,,,,,,,,,,,2
10220130826,1__choma_district,102,8/26/2013,0,0,1,1,0,0,0,0,2,13,6,6,1,0,,,,,,,,,,,,,,,2
10220130902,1__choma_district,102,9/2/2013,0,0,1,3,0,0,0,0,4,13,2,10,0,0,,,,,,,,,,,,,,,2
10220130909,1__choma_district,102,9/9/2013,0,0,0,2,0,0,0,0,2,13,1,5,0,0,,,,,,,,,,,,,,,2
10220130916,1__choma_district,102,9/16/2013,0,0,2,1,0,0,0,0,3,13,2,8,0,0,,,,,,,,,,,,,,,2
10220130923,1__choma_district,102,9/23/2013,0,0,1,2,0,0,0,0,3,13,9,15,0,0,,,,,,,,,,,,,,,2
10220130930,1__choma_district,102,9/30/2013,0,0,3,1,0,0,0,0,4,13,6,11,0,0,,,,,,,,,,,,,,,2
10220131007,1__choma_district,102,10/7/2013,0,0,3,1,0,0,0,0,4,13,6,10,0,0,,,,,,,,,,,,,,,2
10220131014,1__choma_district,102,10/14/2013,0,0,4,2,0,0,0,0,6,12,5,6,0,0,,,,,,,,,,,,,,,2
10220131021,1__choma_district,102,10/21/2013,0,0,4,2,0,0,0,0,6,12,2,8,0,0,,,,,,,,,,,,,,,2
10220131028,1__choma_district,102,10/28/2013,0,0,1,2,0,0,0,0,3,12,1,4,0,0,,,,,,,,,,,,,,,2
10220131104,1__choma_district,102,11/4/2013,0,0,0,5,0,0,0,0,5,4,2,0,0,0,,,,,,,,,,,,,,,2
10220131111,1__choma_district,102,11/11/2013,0,0,2,2,0,0,0,0,4,4,5,6,0,0,,,,,,,,,,,,,,,2
10220131118,1__choma_district,102,11/18/2013,0,1,1,2,0,0,0,0,4,4,1,0,0,0,,,,,,,,,,,,,,,2
10220131125,1__choma_district,102,11/25/2013,0,0,1,1,0,0,0,0,2,2,2,0,0,0,,,,,,,,,,,,,,,2
10220131202,1__choma_district,102,12/2/2013,0,0,2,4,0,0,0,0,6,4,3,7,0,0,,,,,,,,,,,,,,,2
10220131209,1__choma_district,102,12/9/2013,0,4,1,1,0,0,0,0,6,3,1,5,0,0,,,,,,,,,,,,,,,2
10220131216,1__choma_district,102,12/16/2013,0,0,1,3,0,0,0,0,4,3,3,7,0,0,,,,,,,,,,,,,,,2
10220131223,1__choma_district,102,12/23/2013,0,1,0,1,0,0,0,0,2,3,3,6,0,0,,,,,,,,,,,,,,,2
10220131230,1__choma_district,102,12/30/2013,0,0,2,6,0,0,0,0,8,1,8,2,0,0,,,,,,,,,,,,,,,2
10220140106,1__choma_district,102,1/6/2014,0,0,1,2,0,0,0,0,3,1,3,4,0,0,,,,,,,,,,,,,,,2
10220140113,1__choma_district,102,1/13/2014,0,1,0,2,0,0,0,0,3,1,5,6,0,0,,,,,,,,,,,,,,,2
10220140120,1__choma_district,102,1/20/2014,0,1,3,6,0,0,0,0,10,1,7,5,0,0,,,,,,,,,,,,,,,2
10220140127,1__choma_district,102,1/27/2014,0,1,1,5,0,0,0,0,7,0,4,3,0,0,,,,,,,,,,,,,,,2
10220140203,1__choma_district,102,2/3/2014,0,0,1,4,0,0,0,0,5,7,6,7,0,0,,,,,,,,,,,,,,,2
10220140210,1__choma_district,102,2/10/2014,0,1,3,3,0,0,0,0,7,7,8,7,0,0,,,,,,,,,,,,,,,2
10220140217,1__choma_district,102,2/17/2014,0,0,1,1,0,0,0,0,2,7,10,5,0,0,,,,,,,,,,,,,,,2
10220140224,1__choma_district,102,2/24/2014,0,0,4,2,0,0,0,0,6,6,6,4,0,0,,,,,,,,,,,,,,,2
10220140303,1__choma_district,102,3/3/2014,0,0,1,3,0,0,0,0,4,5,3,4,0,0,,,,,,,,,,,,,,,2
10220140310,1__choma_district,102,3/10/2014,0,0,2,5,0,0,0,0,7,4,5,7,0,0,,,,,,,,,,,,,,,2
10220140317,1__choma_district,102,3/17/2014,0,2,0,6,0,0,0,0,8,4,7,4,0,0,,,,,,,,,,,,,,,2
10220140324,1__choma_district,102,3/24/2014,0,0,0,4,0,0,0,0,4,3,2,2,0,0,,,,,,,,,,,,,,,2
10220140331,1__choma_district,102,3/31/2014,1,2,1,1,0,0,0,0,5,1,3,3,0,0,,,,,,,,,,,,,,,2
10220140407,1__choma_district,102,4/7/2014,0,0,1,0,0,0,0,0,1,1,7,6,0,0,,,,,,,,,,,,,,,2
10220140414,1__choma_district,102,4/14/2014,0,2,3,1,0,0,0,0,6,1,0,2,0,0,,,,,,,,,,,,,,,2
10220140421,1__choma_district,102,4/21/2014,0,0,0,0,0,0,0,0,0,1,7,3,0,0,,,,,,,,,,,,,,,2
10220140428,1__choma_district,102,4/28/2014,0,4,0,1,0,0,0,0,5,0,1,5,0,0,,,,,,,,,,,,,,,2
10220140505,1__choma_district,102,5/5/2014,0,5,2,4,0,0,0,0,11,0,6,2,0,0,,,,,,,,,,,,,,,2
10220140512,1__choma_district,102,5/12/2014,0,1,0,1,0,0,0,0,2,6,5,1,0,0,,,,,,,,,,,,,,,2
10220140519,1__choma_district,102,5/19/2014,1,1,1,8,0,0,0,0,11,6,11,3,0,0,,,,,,,,,,,,,,,2
10220140526,1__choma_district,102,5/26/2014,0,0,0,2,0,0,0,0,2,6,1,4,0,0,,,,,,,,,,,,,,,2
10220140602,1__choma_district,102,6/2/2014,0,1,2,3,0,0,0,0,6,5,5,2,0,0,,,,,,,,,,,,,,,2
10220140609,1__choma_district,102,6/9/2014,0,1,1,4,0,0,0,0,6,6,3,6,6,0,,,,,,,,,,,,,,,2
10220140616,1__choma_district,102,6/16/2014,0,0,2,1,0,0,0,0,3,6,3,2,0,0,,,,,,,,,,,,,,,2
10220140623,1__choma_district,102,6/23/2014,0,0,0,2,0,0,0,0,2,5,5,5,0,0,,,,,,,,,,,,,,,2
10220140630,1__choma_district,102,6/30/2014,0,1,0,0,0,0,0,0,1,5,8,6,0,0,,,,,,,,,,,,,,,2
10220140707,1__choma_district,102,7/7/2014,0,0,4,3,0,0,0,0,7,16,9,1,0,0,,,,,,,,,,,,,,,2
10220140714,1__choma_district,102,7/14/2014,0,0,1,2,0,0,0,0,3,15,1,3,0,0,,,,,,,,,,,,,,,2
10220140721,1__choma_district,102,7/21/2014,0,1,0,1,0,0,0,0,2,15,4,3,0,0,,,,,,,,,,,,,,,2
10220140728,1__choma_district,102,7/28/2014,0,0,1,1,0,0,0,0,2,15,4,4,0,0,,,,,,,,,,,,,,,2
10220140804,1__choma_district,102,8/4/2014,0,0,0,0,0,0,0,0,0,15,3,1,0,0,,,,,,,,,,,,,,,2
10220140811,1__choma_district,102,8/11/2014,0,1,2,1,0,0,0,0,4,15,7,2,0,0,,,,,,,,,,,,,,,2
10220140818,1__choma_district,102,8/18/2014,0,0,5,0,0,0,0,0,5,15,12,4,0,0,,,,,,,,,,,,,,,2
10220140825,1__choma_district,102,8/25/2014,0,0,3,3,0,0,0,0,6,14,8,3,0,0,,,,,,,,,,,,,,,2
10220140901,1__choma_district,102,9/1/2014,0,0,1,1,0,0,0,0,2,15,6,9,0,0,,,,,,,,,,,,,,,2
10220140908,1__choma_district,102,9/8/2014,0,0,4,4,0,0,0,0,8,15,10,1,0,0,,,,,,,,,,,,,,,2
10220140915,1__choma_district,102,9/15/2014,0,0,3,6,0,0,0,0,9,15,10,2,0,0,,,,,,,,,,,,,,,2
10220140922,1__choma_district,102,9/22/2014,0,0,3,4,0,0,0,0,7,14,9,7,0,0,,,,,,,,,,,,,,,2
10220140929,1__choma_district,102,9/29/2014,0,0,2,3,0,0,0,0,5,14,2,4,0,0,,,,,,,,,,,,,,,2
10220141006,1__choma_district,102,10/6/2014,0,0,3,8,0,0,0,0,11,14,7,4,0,0,,,,,,,,,,,,,,,2
10220141013,1__choma_district,102,10/13/2014,0,0,3,4,0,0,0,0,7,14,5,4,0,0,,,,,,,,,,,,,,,2
10220141020,1__choma_district,102,10/20/2014,0,0,0,2,0,0,0,0,2,14,2,2,0,0,,,,,,,,,,,,,,,2
10220141027,1__choma_district,102,10/27/2014,0,0,0,2,0,0,0,0,2,15,4,5,0,0,,,,,,,,,,,,,,,2
10220141103,1__choma_district,102,11/3/2014,0,0,1,2,0,0,0,0,3,32,2,2,0,0,,,,,,,,,,,,,,,2
10220141110,1__choma_district,102,11/10/2014,0,0,1,1,0,0,0,0,2,32,8,0,0,0,,,,,,,,,,,,,,,2
10220141117,1__choma_district,102,11/17/2014,0,0,2,4,0,0,0,0,6,32,3,3,0,0,,,,,,,,,,,,,,,2
10220141124,1__choma_district,102,11/24/2014,0,0,0,0,0,0,0,0,0,32,4,7,0,0,,,,,,,,,,,,,,,2
10220141201,1__choma_district,102,12/1/2014,0,0,2,2,0,0,0,0,4,32,2,4,0,0,,,,,,,,,,,,,,,2
10220141208,1__choma_district,102,12/8/2014,1,0,2,0,0,0,0,0,3,32,2,2,0,0,,,,,,,,,,,,,,,2
10220141215,1__choma_district,102,12/15/2014,0,1,1,2,0,0,0,0,4,32,1,0,0,0,,,,,,,,,,,,,,,2
10220141222,1__choma_district,102,12/22/2014,0,0,0,3,0,0,0,0,3,31,3,3,0,0,,,,,,,,,,,,,,,2
10220141229,1__choma_district,102,12/29/2014,0,1,0,0,0,0,0,0,1,31,3,4,0,0,,,,,,,,,,,,,,,2
10220150105,1__choma_district,102,1/5/2015,0,1,0,3,0,0,0,0,4,31,3,3,0,0,,,,,,,,,,,,,,,2
10220150112,1__choma_district,102,1/12/2015,0,0,1,1,0,0,0,0,2,31,10,3,0,0,,,,,,,,,,,,,,,2
10220150119,1__choma_district,102,1/19/2015,0,0,1,3,0,0,0,0,4,30,7,8,0,0,,,,,,,,,,,,,,,2
10220150126,1__choma_district,102,1/26/2015,0,0,0,1,0,0,0,0,1,30,5,7,0,0,,,,,,,,,,,,,,,2
10220150202,1__choma_district,102,2/2/2015,0,0,1,1,0,0,0,0,2,28,6,6,0,0,,,,,,,,,,,,,,,2
10220150209,1__choma_district,102,2/9/2015,0,1,1,0,0,0,0,0,2,28,4,3,0,0,,,,,,,,,,,,,,,2
10220150216,1__choma_district,102,2/16/2015,0,0,1,3,0,0,0,0,4,28,5,6,0,0,,,,,,,,,,,,,,,2
10220150223,1__choma_district,102,2/23/2015,0,0,3,2,0,0,0,0,5,28,6,2,0,0,,,,,,,,,,,,,,,2
10220150302,1__choma_district,102,3/2/2015,0,0,3,1,0,0,0,0,4,26,8,5,0,0,,,,,,,,,,,,,,,2
10220150309,1__choma_district,102,3/9/2015,0,0,1,3,0,0,0,0,4,26,2,7,0,0,,,,,,,,,,,,,,,2
10220150316,1__choma_district,102,3/16/2015,0,0,2,2,0,0,0,0,4,24,6,5,0,0,,,,,,,,,,,,,,,2
10220150323,1__choma_district,102,3/23/2015,0,0,1,1,0,0,0,0,2,24,4,6,0,0,,,,,,,,,,,,,,,2
10220150330,1__choma_district,102,3/30/2015,0,0,2,1,0,0,0,0,3,24,1,6,0,0,,,,,,,,,,,,,,,2
10220150406,1__choma_district,102,4/6/2015,0,0,3,2,0,0,0,0,5,23,6,6,0,0,,,,,,,,,,,,,,,2
10220150413,1__choma_district,102,4/13/2015,1,0,1,3,0,0,0,0,5,23,8,3,0,0,,,,,,,,,,,,,,,2
10220150420,1__choma_district,102,4/20/2015,0,0,1,0,0,0,0,0,1,23,4,4,0,0,,,,,,,,,,,,,,,2
10220150427,1__choma_district,102,4/27/2015,0,0,0,1,0,0,0,0,1,22,3,3,0,0,,,,,,,,,,,,,,,2
10220150504,1__choma_district,102,5/4/2015,0,0,1,2,0,0,0,0,3,22,11,4,0,0,,,,,,,,,,,,,,,2
10220150511,1__choma_district,102,5/11/2015,0,0,4,4,0,0,0,0,8,21,9,5,0,0,,,,,,,,,,,,,,,2
10220150518,1__choma_district,102,5/18/2015,0,0,1,5,0,0,0,0,6,21,4,4,0,2,,,,,,,,,,,,,,,2
10220150525,1__choma_district,102,5/25/2015,1,0,0,7,0,0,0,0,8,21,3,2,0,0,,,,,,,,,,,,,,,2
10220150601,1__choma_district,102,6/1/2015,0,0,3,5,0,0,0,0,8,21,9,5,0,0,,,,,,,,,,,,,,,2
10220150608,1__choma_district,102,6/8/2015,0,0,1,0,0,0,0,0,1,21,5,9,0,0,,,,,,,,,,,,,,,2
10220150615,1__choma_district,102,6/15/2015,0,0,1,3,0,0,0,0,4,20,1,5,0,0,,,,,,,,,,,,,,,2
